,res,comid,sum_conn_strength,sum_weighted_lengths,weighted_conn_length_com
388,0.0001,55.0,0.4401984126984119,486.92283707336543,1106.1440092174191
389,0.0001,56.0,1.3809523809523827,1033.0668820250698,748.0829145698772
390,0.0001,57.0,5.780352418745264,13159.762350738398,2276.6366818850424
391,0.0001,58.0,0.210863095238096,560.7124950449697,2659.1305340170666
392,0.0001,59.0,1.0360119047619112,1017.4202464385588,982.0545900699616
393,0.0001,60.0,9.602465986394552,17920.235913740555,1866.2118604878374
394,0.0001,61.0,0.9589285714285728,753.5709149184036,785.8467641607177
395,0.0001,62.0,5.488566767760325,12046.165793149987,2194.774392453199
396,0.0001,63.0,3.0933594183594244,6851.831937843009,2215.013198006233
397,0.0001,64.0,1.76865889212828,2058.268607426014,1163.745375994598
398,0.0001,65.0,1.518174603174604,1899.248317221592,1251.007830884628
399,0.0001,66.0,0.23809523809524,153.01990205343242,642.6835886244111
400,0.0001,67.0,0.9590916503587766,6586.585727531914,6867.52483463703
401,0.0001,68.0,3.420823885109606,5273.79179022529,1541.672990878428
402,0.0001,69.0,11.901637292756673,25854.3401187037,2172.3347370398046
403,0.0001,70.0,0.08333333333333401,154.8232041740551,1857.878450088646
404,0.0001,71.0,1.626799628942488,1693.614185383756,1041.071165282169
405,0.0001,72.0,0.011819727891154999,11.015214553624453,931.9346989254648
406,0.0001,73.0,4.6162337662337665,2820.4264462732344,610.9799869546745
407,0.0001,74.0,1.7103349824778422,2070.624136122169,1210.6541451443384
408,0.0001,75.0,3.432334608763177,7766.1502329799105,2262.6436866475556
409,0.0001,76.0,0.85625,1061.782320542047,1240.037746618449
410,0.0001,77.0,1.012301587301587,872.4107040764275,861.8090843875334
411,0.0001,78.0,0.86031746031746,701.4011002952724,815.2817217454276
412,0.0001,79.0,1.0204761904761899,544.1121091355814,533.1943206648257
413,0.0001,80.0,0.006554922582531,17.620507079721907,2688.133514601822
414,0.0001,81.0,0.8452380952380951,850.9190404457072,1006.7211182737946
415,0.0001,82.0,1.4462089748180067,5792.386165126641,4005.2207294976606
416,0.0001,83.0,1.4538181725681718,1136.6441970518522,781.8338073488026
417,0.0001,84.0,3.0815545565545617,6755.56267597651,2192.2580152304035
418,0.0001,85.0,0.026190476190476004,28.992670097680275,1106.9928582750729
419,0.0001,86.0,0.029894179894181,38.408266659589366,1284.807504187986
420,0.0001,87.0,0.014186507936508,44.264001157946964,3120.147773930793
421,0.0001,88.0,0.016190476190477,61.9381308999714,3825.590437939218
422,0.0001,89.0,0.03248299319728,116.40614983621704,3583.6029373661427
423,0.0001,90.0,0.3500864875864899,1571.4914125688158,4488.866232463697
424,0.0001,91.0,0.032738095238094,50.20170671990718,1533.4339507172228
425,0.0001,92.0,0.015873015873016,65.42541809451137,4121.801339954183
426,0.0001,93.0,0.001339285714286,9.671478813197663,7221.370847186047
427,0.0001,94.0,0.019642857142856997,24.405479980038685,1242.4607989837968
428,0.0001,95.0,0.36904761904761996,146.14919648130157,396.01717756223553
429,0.0001,96.0,0.027380952380952,104.80072054567282,3827.5045764507126
430,0.0001,97.0,0.48242664742665015,1041.4392686240508,2158.75154114988
431,0.0001,98.0,0.14460388321995502,706.6890347010983,4887.068168329637
432,0.0001,100.0,0.011904761904762,104.7603642544431,8799.87059737315
433,0.0001,107.0,0.011904761904762,23.07000624003878,1937.880524163242
434,0.0001,112.0,0.076587301587301,134.02777777777675,1750.0
435,0.0001,118.0,0.023809523809524,166.17824543969112,6979.486308466971
436,0.0001,120.0,1.245238095238094,751.8609323429425,603.7888940421342
437,0.0001,125.0,0.004761904761905,10.849848503609493,2278.46818575788
438,0.0001,126.0,0.021428571428571998,76.01885502186637,3547.546567687003
439,0.0001,127.0,0.01142857142857,28.472673323133805,2491.3589157745196
440,0.0001,135.0,0.000865800865801,4.201155013754421,4852.334040885604
441,0.0001,138.0,0.00297619047619,22.616130185797655,7599.019742429228
442,0.0001,140.0,0.001984126984127,4.1281055659800545,2080.565205253931
443,0.0001,141.0,0.011904761904762,40.733098267588495,3421.5802544774065
444,0.0007,0.0,58.49379705366953,161263.8964384139,2756.940129744872
445,0.0007,1.0,43.33347764217592,138975.69543397773,3207.120752725243
446,0.0007,2.0,29.620590364800847,55833.45922766046,1884.9543017214557
447,0.0007,3.0,49.49741702981656,305574.9765696341,6173.55399344495
448,0.0007,4.0,19.1379165055847,262482.96317825845,13715.336416148666
449,0.0007,5.0,23.05686314503663,106668.43904243034,4626.320517732373
450,0.0007,6.0,24.380527308718765,120414.59655830993,4938.966045875811
451,0.0007,7.0,21.16414220661633,36171.8899400876,1709.1120248086197
452,0.0007,8.0,16.318373144755135,33463.4671733062,2050.661967125175
453,0.0007,9.0,11.094544397155767,75959.50064120187,6846.563312746316
454,0.0007,10.0,33.40539178037759,105282.52450424166,3151.6626177120565
455,0.0007,11.0,8.77154611064696,26238.891101259484,2991.3644379535945
456,0.0007,12.0,6.0065725730796515,25228.037258143253,4200.071996334591
457,0.0007,13.0,30.00449245996482,167904.03435642016,5595.963157199061
458,0.0007,14.0,27.66003734827263,59089.737197698094,2136.2855173942216
459,0.0007,15.0,19.247460252523506,66358.88314918886,3447.669577106343
460,0.0007,16.0,8.900630734047043,41836.35481376511,4700.380912751614
461,0.0007,17.0,8.317517140954315,29490.377330848703,3545.574578457088
462,0.0007,18.0,5.367460317460315,8599.04679825965,1602.0699343201481
463,0.0007,19.0,30.06568216872056,100112.55413854936,3329.794866344442
464,0.0007,20.0,30.89345578255784,103350.73742162866,3345.3925695156295
465,0.0007,21.0,7.621453511895635,68616.06938508096,9003.016193431393
466,0.0007,22.0,5.6084435626102325,3113.2006835879456,555.0917378116625
467,0.0007,23.0,9.72653419701213,35507.38790339759,3650.5693789988436
468,0.0007,24.0,11.945916611905854,39238.3333742542,3284.6649318770114
469,0.0007,25.0,3.689398871457144,12364.862641663041,3351.4572624074895
470,0.0007,26.0,13.777404682618945,24883.411002954883,1806.1029327495082
471,0.0007,27.0,5.826270786092207,13850.88114851113,2377.3150368455813
472,0.0007,28.0,9.766145124716553,19747.50924959108,2022.0372518951503
473,0.0007,29.0,17.007594725730034,231412.2096377058,13606.404278178887
474,0.0007,30.0,19.511926523297486,37546.107543910024,1924.2645004366686
475,0.0007,31.0,1.3384606545320834,8912.959815949958,6659.112306193168
476,0.0007,32.0,7.5372982804232835,12756.667466150819,1692.4721553456186
477,0.0007,33.0,11.891271708166673,25828.240835819684,2172.033527589938
478,0.0007,34.0,12.653614180474108,41969.51272837224,3316.8004121016843
479,0.0007,35.0,16.280630636870168,33757.75660602623,2073.4919524294246
480,0.0007,36.0,10.736253863072198,100612.77463672007,9371.31106621668
481,0.0007,37.0,5.790228874615752,22062.80846335096,3810.3517047614255
482,0.0007,38.0,35.56413964905195,242459.69392616782,6817.53295085352
483,0.0007,39.0,5.178166790220356,16563.602936569125,3198.738782970771
484,0.0007,40.0,11.013842883307175,37695.21681313988,3422.530828932705
485,0.0007,41.0,7.383061594202902,5230.19448333157,708.4045577295822
486,0.0007,42.0,3.802379285047348,7613.121369343405,2002.1993595645745
487,0.0007,43.0,1.8199644799644887,2081.343315198216,1143.6175475462176
488,0.0007,44.0,1.4462089748180067,5792.386165126641,4005.2207294976606
489,0.0007,45.0,3.397808012093733,5205.99467690023,1532.1626938222123
490,0.0007,46.0,3.624255778334726,4226.858766683931,1166.2694426677826
491,0.0007,47.0,8.383869344707588,25261.44523497384,3013.1010153349316
492,0.0007,48.0,4.950436123678619,10687.683571525882,2158.9377793211424
493,0.0007,49.0,4.810751133786832,22674.937103862674,4713.388091230125
494,0.0007,50.0,5.8305202872872135,13429.223172386633,2303.2632613709497
495,0.0007,51.0,3.578909632034631,9423.390362865257,2633.0338934844813
496,0.0007,52.0,3.3085396093921453,4743.815328310642,1433.8094411335126
497,0.0007,53.0,1.0834126984126977,2120.6434088799156,1957.373595479229
498,0.0007,54.0,17.03140406364632,70163.33451375745,4119.644760441196
499,0.0007,55.0,3.2608843537415035,11960.788806051252,3667.9585991228337
500,0.0007,56.0,5.497184768709161,20073.200650172694,3651.541924592476
501,0.0007,57.0,5.0353256003256055,11338.069029176764,2251.705237977778
502,0.0007,58.0,0.6717072940287242,2880.9559676895587,4289.005037313709
503,0.0007,59.0,4.29384085213033,3832.1355400765774,892.4726537489893
504,0.0007,60.0,2.8391723356009146,3366.822785165799,1185.8465732948212
505,0.0007,61.0,1.2063492063492087,885.5379876596228,734.0643845073174
506,0.0007,62.0,1.819846079846076,7024.053542303989,3859.696498562169
507,0.0007,63.0,4.188434518162729,43818.243165969245,10461.723342207166
508,0.0007,64.0,2.5085004790674237,14312.183008366406,5705.473500123546
509,0.0007,65.0,4.430703392468102,7233.101595499529,1632.495104004325
510,0.0007,66.0,0.40643569393569695,1904.5574063405413,4685.999371506641
511,0.0007,67.0,1.4538181725681718,1136.6441970518522,781.8338073488026
512,0.0007,68.0,11.01873432953757,33794.23968616836,3066.9801699072837
513,0.0007,69.0,1.7476133786848043,3690.0460169301923,2111.4773221221267
514,0.0007,70.0,1.349603174603175,1021.2837511973348,756.7289188524796
515,0.0007,71.0,6.76428924112021,21149.795050362063,3126.6840160814177
516,0.0007,72.0,3.7819605064248014,13568.887265088879,3587.7918984183016
517,0.0007,73.0,5.451047693220587,19168.322405976793,3516.447384934137
518,0.0007,74.0,19.6362733905879,37546.107543910024,1912.0790792160547
519,0.0007,75.0,1.4269841269841308,1800.077041786543,1261.455546524493
520,0.0007,76.0,2.647147840759327,5288.464445623555,1997.7971627404736
521,0.0007,77.0,0.3831446886446879,2314.4371008015987,6040.634698574431
522,0.0007,78.0,0.9527777777777757,1498.6930408006754,1572.972287720829
523,0.0007,79.0,0.4076611206731741,1521.0398731099938,3731.137937800613
524,0.0007,80.0,0.41087135087135906,1662.1758428652122,4045.4897605786773
525,0.0007,81.0,1.2438966528640432,10746.97128670408,8639.762203684228
526,0.0007,82.0,0.8490853119581997,5930.633914588988,6984.732665921975
527,0.0007,83.0,11.80610883480641,38805.14255549092,3286.8697975311547
528,0.0007,84.0,1.3809523809523827,1033.0668820250698,748.0829145698772
529,0.0007,85.0,7.331272486772487,6342.23280739648,865.0930406473786
530,0.0007,86.0,2.6791795717582234,4781.541834229851,1784.7037520862937
531,0.0007,87.0,1.036798941798944,5235.248315325821,5049.434470141502
532,0.0007,88.0,0.9615211640211702,1737.727820215257,1807.2694447493168
533,0.0007,89.0,0.17054673721340297,817.460542966984,4793.176089578928
534,0.0007,90.0,1.616922284065143,1660.7228349976137,1027.0888411670292
535,0.0007,91.0,1.6788756613756626,8336.137976724698,4965.309920506029
536,0.0007,92.0,0.33304716117216204,485.76610441818724,1458.5505029033418
537,0.0007,93.0,13.211973169687434,22034.017623200874,1667.7310300443298
538,0.0007,94.0,1.0224668109668131,3874.3875070129125,3789.2550305367963
539,0.0007,95.0,1.0268849206349262,979.6280422645601,953.9803561034405
540,0.0007,96.0,0.193214285714286,903.4408464430464,4675.849112829069
541,0.0007,97.0,0.3814532162071191,972.3436751570302,2549.0509290373193
542,0.0007,98.0,1.3251899841125911,5972.445011652029,4506.859456571773
543,0.0007,99.0,0.9549603174603188,744.3332499457614,779.4389320022091
544,0.0007,100.0,0.34087301587301605,259.7846262796297,762.1155509018237
545,0.0007,101.0,3.075061050061056,6744.676463151148,2193.347173714561
546,0.0007,102.0,0.698706784083499,4440.438347940702,6355.224321694933
547,0.0007,103.0,2.476653796653797,4395.390412060449,1774.729442604798
548,0.0007,104.0,0.591991341991346,555.4479931434978,938.2704673941289
549,0.0007,105.0,1.76865889212828,2058.268607426014,1163.745375994598
550,0.0007,106.0,1.518174603174604,1899.248317221592,1251.007830884628
551,0.0007,107.0,0.9682539682539691,859.4125932700895,887.5900553445179
552,0.0007,108.0,0.9472559284758033,2177.8476166379774,2299.1121524488913
553,0.0007,109.0,5.486850986500515,19248.197357733814,3508.0590679591637
554,0.0007,110.0,0.23809523809524,153.01990205343242,642.6835886244111
555,0.0007,111.0,5.2419817508670885,18913.861686681128,3608.1509981511367
556,0.0007,112.0,0.5675548107892969,3090.224482391891,5444.803609530371
557,0.0007,113.0,0.9104206622407982,2107.758559327116,2315.147982405558
558,0.0007,114.0,2.3709150326797435,4636.685003461184,1955.6521172420669
559,0.0007,115.0,0.19619047619047802,1553.048386043603,7916.023326921203
560,0.0007,116.0,0.13521425664283002,1093.0921725128733,8084.148814279907
561,0.0007,117.0,0.9351817530388982,3308.2119217644763,3537.5069188575944
562,0.0007,118.0,1.8845238095238037,2603.36541819288,1381.4446944295805
563,0.0007,119.0,0.08333333333333401,154.8232041740551,1857.878450088646
564,0.0007,120.0,0.14460388321995502,706.6890347010983,4887.068168329637
565,0.0007,121.0,4.0674247849059935,7460.344251151116,1834.168951036556
566,0.0007,122.0,0.175744047619048,447.7814889032296,2547.918378856644
567,0.0007,123.0,0.488762838468722,2480.552316557682,5075.165543127566
568,0.0007,124.0,0.9131944444444433,8302.438739015335,9091.6439423438
569,0.0007,125.0,0.49689153439153805,1401.6565462442131,2820.8501236806
570,0.0007,126.0,0.019642857142856997,24.405479980038685,1242.4607989837968
571,0.0007,127.0,0.027380952380952,104.80072054567282,3827.5045764507126
572,0.0007,128.0,6.797619047619049,2576.690017633045,379.0577258864724
573,0.0007,129.0,4.601948051948051,2635.131555471158,572.6121906907837
574,0.0007,130.0,0.36904761904761996,146.14919648130157,396.01717756223553
575,0.0007,131.0,1.245238095238094,751.8609323429425,603.7888940421342
576,0.0007,132.0,0.86031746031746,701.4011002952724,815.2817217454276
577,0.0007,133.0,1.012301587301587,872.4107040764275,861.8090843875334
578,0.0007,134.0,0.8452380952380951,850.9190404457072,1006.7211182737946
579,0.0007,135.0,1.0204761904761899,544.1121091355814,533.1943206648257
580,0.0007,136.0,0.35748079877112293,345.2822615353928,965.8763847522333
581,0.0007,137.0,0.85625,1061.782320542047,1240.037746618449
582,0.0007,138.0,0.7167658730158721,6250.43073238254,8720.324122133714
583,0.0007,139.0,0.014186507936508,44.264001157946964,3120.147773930793
584,0.0007,140.0,0.026190476190476004,28.992670097680275,1106.9928582750729
585,0.0007,141.0,0.029894179894181,38.408266659589366,1284.807504187986
586,0.0007,142.0,0.016190476190477,61.9381308999714,3825.590437939218
587,0.0007,143.0,0.380714285714287,773.00723973009,2030.4130124242445
588,0.0007,144.0,0.012317489903698001,85.15234067296504,6913.124454634243
589,0.0007,145.0,0.353117913832198,1487.542232109438,4212.593510099631
590,0.0007,146.0,0.043778801843319004,179.00986176854119,4088.9621056602655
591,0.0007,147.0,0.05924603174603,217.1524037897853,3665.264953451273
592,0.0007,148.0,3.0506802721088517,9498.205742245109,3113.471388359967
593,0.0007,149.0,0.03248299319728,116.40614983621704,3583.6029373661427
594,0.0007,150.0,0.010119047619047,8.9250216491238,882.0021394428765
595,0.0007,151.0,0.032738095238094,50.20170671990718,1533.4339507172228
596,0.0007,152.0,0.015873015873016,65.42541809451137,4121.801339954183
597,0.0007,153.0,0.019166666666666,219.19364641601075,11436.190247792263
598,0.0007,154.0,0.023809523809524,57.798049639301055,2427.518084850625
599,0.0007,155.0,1.313822751322752,930.1446162207574,707.9681146366898
600,0.0007,156.0,0.10157509157509198,531.2946398521369,5230.560284155528
601,0.0007,157.0,0.008201058201057999,76.5470493001969,9333.801495314561
602,0.0007,158.0,0.547619047619048,1454.0390623631379,2655.201766054424
603,0.0007,159.0,0.076587301587301,134.02777777777675,1750.0
604,0.0007,160.0,0.008035714285713,50.315284264859464,6261.457597405735
605,0.0007,161.0,0.032724380074610995,143.21826815802586,4376.50057331845
606,0.0007,162.0,0.013408521303258,78.05118796681624,5821.013831543929
607,0.0007,163.0,1.464285714285713,302.20439045038603,206.3834861612394
608,0.0007,164.0,0.023809523809524,66.88707386110565,2809.257102166415
609,0.0007,165.0,0.004329004329004,4.377385764514785,1011.1761116029921
610,0.0007,166.0,0.008928571428571,16.48353647671828,1846.1560853925362
611,0.0007,167.0,0.005952380952381,85.0909877044901,14295.285934354224
612,0.0007,168.0,0.005158730158731,21.881062060987702,4241.55972259077
613,0.0007,169.0,0.01142857142857,28.472673323133805,2491.3589157745196
614,0.0007,170.0,0.906963435534865,3114.280666628327,3433.7444538673567
615,0.0007,178.0,0.011904761904762,104.7603642544431,8799.87059737315
616,0.0007,183.0,0.017083333333333,52.10265002080185,3049.911220729924
617,0.0007,191.0,0.14238095238095402,1177.6451620937485,8271.086422731918
618,0.0007,199.0,0.004761904761905,10.849848503609493,2278.46818575788
619,0.0007,203.0,0.016666666666667,207.67326273696764,12460.39576421781
620,0.0007,205.0,0.071428571428572,13.672954016684699,191.42135623358428
621,0.0007,206.0,0.27470238095238,235.58614700013413,857.6050421673385
622,0.0007,219.0,1.198966414129957,3442.4768776067936,2871.2037610368466
623,0.0007,220.0,0.023809523809524,166.17824543969112,6979.486308466971
624,0.0007,221.0,0.016529961266803003,58.47201031778941,3537.334986695844
625,0.0007,223.0,0.410191409897292,1956.0748080616008,4768.687887811651
626,0.0007,231.0,0.021428571428571998,76.01885502186637,3547.546567687003
627,0.0007,232.0,0.071428571428572,18.232624174970557,255.25673844958578
628,0.0007,248.0,0.00297619047619,22.616130185797655,7599.019742429228
629,0.0007,255.0,0.001984126984127,4.1281055659800545,2080.565205253931
630,0.0007,259.0,0.011904761904762,40.733098267588495,3421.5802544774065
631,0.0008,0.0,66.41437634862292,407105.10857866093,6129.7738676590325
632,0.0008,1.0,51.867468104251415,140236.4552466604,2703.7459195962883
633,0.0008,2.0,29.620590364800847,55833.45922766046,1884.9543017214557
634,0.0008,3.0,30.89345578255784,103350.73742162866,3345.3925695156295
635,0.0008,4.0,37.47534972529986,119087.14153708119,3177.745969284035
636,0.0008,5.0,18.19809041436989,246305.789043595,13534.705204514357
637,0.0008,6.0,23.05686314503663,106668.43904243034,4626.320517732373
638,0.0008,7.0,21.16414220661633,36171.8899400876,1709.1120248086197
639,0.0008,8.0,24.380527308718765,120414.59655830993,4938.966045875811
640,0.0008,9.0,40.283739062181574,107589.79814243398,2670.7996985175446
641,0.0008,10.0,16.318373144755135,33463.4671733062,2050.661967125175
642,0.0008,11.0,47.879485248152825,119915.95055192591,2504.5371714089642
643,0.0008,12.0,6.0065725730796515,25228.037258143253,4200.071996334591
644,0.0008,13.0,19.247460252523506,66358.88314918886,3447.669577106343
645,0.0008,14.0,40.909930774040625,123928.86987049502,3029.3101827767946
646,0.0008,15.0,5.887656868812542,39541.12170869907,6715.935148692516
647,0.0008,16.0,24.376748885462465,285360.44665717403,11706.25533363697
648,0.0008,17.0,7.044286990624709,22632.762457935856,3212.9245284949293
649,0.0008,18.0,5.328968253968252,8272.525222321436,1552.3690193052366
650,0.0008,19.0,11.31524710524794,108993.56784370882,9632.45140206954
651,0.0008,20.0,7.483497191465806,66158.79588195206,8840.625470856015
652,0.0008,21.0,5.6084435626102325,3113.2006835879456,555.0917378116625
653,0.0008,22.0,7.69844781632231,36070.2662687461,4685.394657384003
654,0.0008,23.0,8.383869344707588,25261.44523497384,3013.1010153349316
655,0.0008,24.0,4.775433673469372,22526.39179776617,4717.1405443059275
656,0.0008,25.0,20.248349425791826,38876.74377568231,1919.9956973363032
657,0.0008,26.0,11.945916611905854,39238.3333742542,3284.6649318770114
658,0.0008,27.0,3.689398871457144,12364.862641663041,3351.4572624074895
659,0.0008,28.0,6.350677058947743,15298.375921716288,2408.936209433252
660,0.0008,29.0,13.777404682618945,24883.411002954883,1806.1029327495082
661,0.0008,30.0,5.826270786092207,13850.88114851113,2377.3150368455813
662,0.0008,31.0,9.766145124716553,19747.50924959108,2022.0372518951503
663,0.0008,32.0,22.98326489686781,43275.14746449235,1882.8981721561217
664,0.0008,33.0,11.891271708166673,25828.240835819684,2172.033527589938
665,0.0008,34.0,12.653614180474108,41969.51272837224,3316.8004121016843
666,0.0008,35.0,16.280630636870168,33757.75660602623,2073.4919524294246
667,0.0008,36.0,18.015079608352902,57572.43516469267,3195.791326839241
668,0.0008,37.0,1.2666607880705656,7773.136196416581,6136.714951330395
669,0.0008,38.0,1.6266931216931229,7937.836620969063,4879.73823403585
670,0.0008,39.0,5.790228874615752,22062.80846335096,3810.3517047614255
671,0.0008,40.0,7.383061594202902,5230.19448333157,708.4045577295822
672,0.0008,41.0,5.451047693220587,19168.322405976793,3516.447384934137
673,0.0008,42.0,3.981430448802907,14184.844312448977,3562.7507487199537
674,0.0008,43.0,16.710583389752998,51004.870405404225,3052.249536463259
675,0.0008,44.0,3.802379285047348,7613.121369343405,2002.1993595645745
676,0.0008,45.0,1.4462089748180067,5792.386165126641,4005.2207294976606
677,0.0008,46.0,1.8199644799644887,2081.343315198216,1143.6175475462176
678,0.0008,47.0,3.397808012093733,5205.99467690023,1532.1626938222123
679,0.0008,48.0,1.0155555555555533,1721.327725072787,1694.9616548856802
680,0.0008,49.0,4.950436123678619,10687.683571525882,2158.9377793211424
681,0.0008,50.0,3.578909632034631,9423.390362865257,2633.0338934844813
682,0.0008,51.0,16.969115428614437,69307.79879840389,4084.3495401965697
683,0.0008,52.0,1.2438966528640432,10746.97128670408,8639.762203684228
684,0.0008,53.0,17.03140406364632,70163.33451375745,4119.644760441196
685,0.0008,54.0,5.053388641781493,15605.859282253989,3088.196928537123
686,0.0008,55.0,5.0353256003256055,11338.069029176764,2251.705237977778
687,0.0008,56.0,4.29384085213033,3832.1355400765774,892.4726537489893
688,0.0008,57.0,2.9644005847953205,2389.4154276788818,806.0366199947505
689,0.0008,58.0,1.2063492063492087,885.5379876596228,734.0643845073174
690,0.0008,59.0,2.8391723356009146,3366.822785165799,1185.8465732948212
691,0.0008,60.0,1.819846079846076,7024.053542303989,3859.696498562169
692,0.0008,61.0,3.018529740566003,10962.701238522033,3631.8016321636183
693,0.0008,62.0,5.141552474326495,17174.445442335364,3340.3228943190134
694,0.0008,63.0,5.022340275710896,18221.687994196993,3628.1269276637718
695,0.0008,64.0,0.6218395691609991,2589.893096504704,4164.889506788784
696,0.0008,65.0,2.5085004790674237,14312.183008366406,5705.473500123546
697,0.0008,66.0,3.3085396093921453,4743.815328310642,1433.8094411335126
698,0.0008,67.0,1.4538181725681718,1136.6441970518522,781.8338073488026
699,0.0008,68.0,7.5372982804232835,12756.667466150819,1692.4721553456186
700,0.0008,69.0,1.7476133786848043,3690.0460169301923,2111.4773221221267
701,0.0008,70.0,9.389239695878345,34630.401967478036,3688.3073698374074
702,0.0008,71.0,11.01873432953757,33794.23968616836,3066.9801699072837
703,0.0008,72.0,0.9527777777777757,1498.6930408006754,1572.972287720829
704,0.0008,73.0,0.3831446886446879,2314.4371008015987,6040.634698574431
705,0.0008,74.0,0.4076611206731741,1521.0398731099938,3731.137937800613
706,0.0008,75.0,2.3709150326797435,4636.685003461184,1955.6521172420669
707,0.0008,76.0,0.41087135087135906,1662.1758428652122,4045.4897605786773
708,0.0008,77.0,1.3809523809523827,1033.0668820250698,748.0829145698772
709,0.0008,78.0,7.331272486772487,6342.23280739648,865.0930406473786
710,0.0008,79.0,9.4200900360144,32578.837957823405,3458.4423114078186
711,0.0008,80.0,0.9104206622407982,2107.758559327116,2315.147982405558
712,0.0008,81.0,3.1604119425548083,10751.374081083242,3401.89009423628
713,0.0008,82.0,2.5986240162026704,4672.44698820199,1798.046565824388
714,0.0008,83.0,2.5121485260770946,8666.414926678026,3449.801967008405
715,0.0008,84.0,0.9615211640211702,1737.727820215257,1807.2694447493168
716,0.0008,85.0,0.9396825396825429,1256.6145876402086,1337.2756591441364
717,0.0008,86.0,0.17054673721340297,817.460542966984,4793.176089578928
718,0.0008,87.0,0.7017259890706069,4325.579717665035,6164.200535587973
719,0.0008,88.0,5.220207469961159,7230.092126870886,1385.0200721858823
720,0.0008,89.0,0.3500864875864899,1571.4914125688158,4488.866232463697
721,0.0008,90.0,7.505393518518521,12358.787658882877,1646.6541865378913
722,0.0008,91.0,13.211973169687434,22034.017623200874,1667.7310300443298
723,0.0008,92.0,0.3240531789638941,478.17512026779144,1475.6069414183085
724,0.0008,93.0,1.0268849206349262,979.6280422645601,953.9803561034405
725,0.0008,94.0,0.9682539682539691,859.4125932700895,887.5900553445179
726,0.0008,95.0,2.476653796653797,4395.390412060449,1774.729442604798
727,0.0008,96.0,0.34087301587301605,259.7846262796297,762.1155509018237
728,0.0008,97.0,3.075061050061056,6744.676463151148,2193.347173714561
729,0.0008,98.0,1.3251899841125911,5972.445011652029,4506.859456571773
730,0.0008,99.0,0.698706784083499,4440.438347940702,6355.224321694933
731,0.0008,100.0,1.518174603174604,1899.248317221592,1251.007830884628
732,0.0008,101.0,0.193214285714286,903.4408464430464,4675.849112829069
733,0.0008,102.0,0.9549603174603188,744.3332499457614,779.4389320022091
734,0.0008,103.0,1.76865889212828,2058.268607426014,1163.745375994598
735,0.0008,104.0,0.3814532162071191,972.3436751570302,2549.0509290373193
736,0.0008,105.0,0.906963435534865,3114.280666628327,3433.7444538673567
737,0.0008,106.0,1.4342261904761868,1972.261161229869,1375.1395521337158
738,0.0008,107.0,1.9563492063492067,2128.616501620114,1088.0554937287395
739,0.0008,108.0,0.23809523809524,153.01990205343242,642.6835886244111
740,0.0008,109.0,2.654512181844598,5447.271655540073,2052.08011204334
741,0.0008,110.0,0.14460388321995502,706.6890347010983,4887.068168329637
742,0.0008,111.0,0.19619047619047802,1553.048386043603,7916.023326921203
743,0.0008,112.0,0.49689153439153805,1401.6565462442131,2820.8501236806
744,0.0008,113.0,1.349603174603175,1021.2837511973348,756.7289188524796
745,0.0008,114.0,0.08333333333333401,154.8232041740551,1857.878450088646
746,0.0008,115.0,3.1604119425548083,10751.374081083242,3401.89009423628
747,0.0008,116.0,0.38095238095238193,269.7704332835801,708.1473873693959
748,0.0008,117.0,0.06891156462585,76.67011150348554,1112.5870079972783
749,0.0008,118.0,0.13521425664283002,1093.0921725128733,8084.148814279907
750,0.0008,119.0,4.0674247849059935,7460.344251151116,1834.168951036556
751,0.0008,120.0,0.6807287157287188,3103.9149886546447,4559.694511097434
752,0.0008,121.0,0.175744047619048,447.7814889032296,2547.918378856644
753,0.0008,122.0,0.488762838468722,2480.552316557682,5075.165543127566
754,0.0008,123.0,1.007670068027208,5224.57284585107,5184.805038497981
755,0.0008,124.0,0.591991341991346,555.4479931434978,938.2704673941289
756,0.0008,125.0,0.028828197945844996,21.430114540328407,743.3733659171411
757,0.0008,126.0,0.85625,1061.782320542047,1240.037746618449
758,0.0008,127.0,0.019642857142856997,24.405479980038685,1242.4607989837968
759,0.0008,128.0,1.245238095238094,751.8609323429425,603.7888940421342
760,0.0008,129.0,1.012301587301587,872.4107040764275,861.8090843875334
761,0.0008,130.0,0.35748079877112293,345.2822615353928,965.8763847522333
762,0.0008,131.0,4.601948051948051,2635.131555471158,572.6121906907837
763,0.0008,132.0,0.86031746031746,701.4011002952724,815.2817217454276
764,0.0008,133.0,0.8452380952380951,850.9190404457072,1006.7211182737946
765,0.0008,134.0,1.0204761904761899,544.1121091355814,533.1943206648257
766,0.0008,135.0,0.027380952380952,104.80072054567282,3827.5045764507126
767,0.0008,136.0,6.797619047619049,2576.690017633045,379.0577258864724
768,0.0008,137.0,0.05924603174603,217.1524037897853,3665.264953451273
769,0.0008,138.0,0.410714285714286,265.1832980934521,645.6636823144917
770,0.0008,139.0,1.616922284065143,1660.7228349976137,1027.0888411670292
771,0.0008,140.0,1.349603174603175,1021.2837511973348,756.7289188524796
772,0.0008,141.0,16.737763289577813,26413.298844049135,1578.0662199050237
773,0.0008,142.0,0.026190476190476004,28.992670097680275,1106.9928582750729
774,0.0008,143.0,0.029894179894181,38.408266659589366,1284.807504187986
775,0.0008,144.0,0.014186507936508,44.264001157946964,3120.147773930793
776,0.0008,145.0,0.8142857142857141,7542.684062941741,9262.945340454773
